 Third-party Discord app Clamour is coming to Windows 10 Mobile  ,"[0.0, 0.0]","[0.0, 0.769, 0.231]",1
 Is there a discord mobile app?,"[0.0, 0.0]","[0.0, 0.597, 0.403]",1
" """"""Third-party Discord app Clamour is coming to Windows 10 Mobile"""" ","[0.0, 0.0]","[0.0, 0.769, 0.231]",1
 Discord web app was causes my mic level to auto-adjust.Discord desktop app causes sound to cut out in overwatchplease halp ,"[0.4, 0.4]","[0.0, 0.789, 0.211]",1
  Discord web app was causes my mic level to auto-adjust.Discord desktop app causes sound to cut out in overwatchplease hal,"[0.4, 0.4]","[0.0, 0.789, 0.211]",1
  does the mobile app of discord have pin on it if not is there plans to get them on the mobile version,"[0.0, 0.0]","[0.0, 0.886, 0.114]",1
  You should send him to the Discord app homepage &lt;3,"[0.0, 0.0]","[0.0, 0.769, 0.231]",2
" "" I didn't open the app myself","[0.0, 0.5]","[0.0, 1.0, 0.0]",1
" "" can confirm Discord runs flawlessly on the 2014 Kindle Fire HD 7""""","[1.0, 1.0]","[0.113, 0.566, 0.321]",1
 Third-party Discord app Clamour is coming to Windows 10 Mobile  ,"[0.0, 0.0]","[0.0, 0.769, 0.231]",1
" "" ugh discord is a voice chat app for gaming","[0.0, 0.0]","[0.0, 0.522, 0.478]",1
" "" I'll be there for discord tomorrow. I plan on","[0.0, 0.0]","[0.0, 0.722, 0.278]",2
 Join in to  live stream on the discord app ,"[0.13636363636363635, 0.5]","[0.185, 0.588, 0.227]",2
 Oh there's a discord app for iOS. That's a bit more convenient for me since I only use it for chatting really.,"[0.2333333333333333, 0.5666666666666667]","[0.0, 0.87, 0.13]",1
 Third-party Discord app Clamour is coming to Windows 10 Mobile  via ,"[0.0, 0.0]","[0.0, 0.787, 0.213]",1
  I've also tried removing all Discord files from my PC and reinstalling the app to no avail.,"[0.0, 0.0]","[0.0, 0.754, 0.246]",1
  yeah fuck app. Discord?,"[-0.4, 0.6]","[0.234, 0.106, 0.66]",3
  Help... My discord app on my PC tries to update then fails,"[-0.3, 0.35]","[0.0, 0.645, 0.355]",1
" ""NEW EASY WAY TO GET TO THE DISCORD CHANNEL!CLICK ON THE NEW """"USE APP"""" BUTTON: ","[0.23535353535353534, 0.5808080808080808]","[0.169, 0.688, 0.143]",1
" "" when the discord app is shutdown","[0.0, 0.0]","[0.0, 0.649, 0.351]",2
 friendl remindo: mutuals pls add me on Discord the Howling App ,"[0.0, 0.0]","[0.1, 0.692, 0.208]",1
" ""NEW EASY WAY TO GET TO THE DISCORD CHANNEL!CLICK ON THE NEW """"USE APP"""" BUTTON ","[0.23535353535353534, 0.5808080808080808]","[0.169, 0.688, 0.143]",1
 Discord is a fun app where you can talk to me: ,"[0.3, 0.2]","[0.236, 0.571, 0.193]",3
  Discord is a fun app where you can talk to me: ,"[0.3, 0.2]","[0.236, 0.571, 0.193]",3
" "" Discord works","[0.0, 0.0]","[0.0, 0.27, 0.73]",3
" ""Most of our meet up for new recruits happens through the discord app","[0.3181818181818182, 0.4772727272727273]","[0.0, 0.816, 0.184]",2
" "" hi! Sure","[0.5, 0.8888888888888888]","[0.722, 0.278, 0.0]",3
" "" what's discord app? it's on here","[0.0, 0.0]","[0.0, 0.649, 0.351]",2
  So sad when I only use this app to get husbando discord pictures ,"[-0.25, 1.0]","[0.0, 0.621, 0.379]",1
" ""Glad I got the discord app so I can get """"unbenching the kench"""" loading messages while I'm at orientation""","[0.5, 1.0]","[0.145, 0.725, 0.13]",1
 Third-party Discord App Clamour is Coming to Windows 10 Mobile  ,"[0.0, 0.0]","[0.0, 0.769, 0.231]",1
" "" Hi","[0.0, 0.0]","[0.0, 1.0, 0.0]",2
 Third-party Discord app Clamour is coming to Windows 10 Mobile: ,"[0.0, 0.0]","[0.0, 0.769, 0.231]",1
  Can you try the beta version of the app and see if you get the same error? ,"[0.0, 0.125]","[0.0, 0.856, 0.144]",1
  Are you completely logged out of all other instances of Discord? Web app and desktop app?,"[-0.012499999999999997, 0.3875]","[0.0, 0.831, 0.169]",1
You should also get setup on the Discord app.  Lot easier to LFG on the fly with the Dads.,"[0.8, 0.9]","[0.124, 0.756, 0.12]",2
" ""Check out the discord app and join me and others to discuss stocks. Forex","[0.0, 0.0]","[0.13, 0.71, 0.16]",1
 the discord app twitter is slowly looking less like a sort of professional business account and more like some 16 year old's twitter,"[0.04666666666666666, 0.2533333333333333]","[0.169, 0.728, 0.103]",1
  the discord app twitter is slowly looking less like a sort of professional business account and more like some 16 year old's t,"[0.04666666666666666, 0.2533333333333333]","[0.176, 0.717, 0.108]",1
are you on the lovely discord app community?,"[0.5, 0.75]","[0.304, 0.48, 0.216]",3
" "" OS settings are alright","[0.0, 0.0]","[0.4, 0.6, 0.0]",1
 i made a discord chat for accelerator lovers  you should get it.. idk if it has a mobile app or not yet,"[0.0, 0.0]","[0.145, 0.681, 0.174]",1
 ;I get discord notifications but it doesn't load the messages when I open the appAaaaa my mobile data connection suuuuuuucks,"[0.0, 0.5]","[0.0, 0.907, 0.093]",1
  I Had A Suggestion For Last Level Or Next Level We Should Make A Line app Or Wechat Or Discord?,"[0.0, 0.03333333333333333]","[0.0, 0.856, 0.144]",1
 discord has an ambulance emoji so its automatically a good app,"[0.7, 0.6000000000000001]","[0.228, 0.577, 0.195]",1
  discord is an app kinda like skype but more for gaming.,"[0.5, 0.5]","[0.129, 0.723, 0.149]",1
 It's annoying sending links on discord mobile because it basically locks that app you sent it from until you dismiss it.,"[-0.8, 0.9]","[0.0, 0.779, 0.221]",1
" ""But I tried","[0.0, 0.0]","[0.0, 1.0, 0.0]",2
  there seems to be a problem in Android discord app where it doesn't seem show some people online.,"[0.0, 0.0]","[0.0, 0.735, 0.265]",1
" ""okay but what if you quit the discord app on mobile during a conversation","[0.5, 0.5]","[0.091, 0.688, 0.222]",2
  Discord is a messenger app designed for people who play video games and it has voice chat functionality and it works great!,"[1.0, 0.75]","[0.247, 0.655, 0.098]",4
 Discord app comes to Windows 10 Mobile through Clamour: Discord is a VoIP application that has grown quite qu... ,"[0.0, 0.0]","[0.0, 0.748, 0.252]",1
 Discord really needs to fix its iOS app...,"[0.2, 0.2]","[0.0, 0.722, 0.278]",1
 Wanna join a group full of cool and crazy ppl who love POI? Then join us on Discord! DL the app and ask us 4 link ,"[0.18125, 0.675]","[0.326, 0.525, 0.149]",2
  Wanna join a group full of cool and crazy ppl who love POI? Then join us on Discord! DL the app and ask us 4 link https:,"[0.18125, 0.675]","[0.317, 0.538, 0.145]",2
  Need some help on my discord... my internet keeps disconnecting while im using the desktop app. :( &lt;/3,"[-0.75, 1.0]","[0.125, 0.741, 0.134]",2
" ""My discord mobile app derped and now all my messages appear as """" :3 """" on my screen after I send them. Communicating so much info in an emote""","[0.35, 0.6]","[0.103, 0.813, 0.084]",1
" ""Why doesnt discord find my server","[0.0, 0.0]","[0.311, 0.689, 0.0]",1
Great app! Bad on slow days of work nothing gets done when surfing my discord channels.,"[3.700743415417188e-17, 0.6055555555555555]","[0.174, 0.551, 0.275]",3
 Thanks for taking the partnership app for my org! We love our discord. Can't wait to hear back from the elves! ,"[0.25, 0.26666666666666666]","[0.271, 0.634, 0.095]",1
 Apparently discord desktop app is something different from web version since i cant have same account,"[0.016666666666666666, 0.35833333333333334]","[0.0, 0.838, 0.162]",1
  Lucky.. I usually get the run of the mill here lol. That map app you were talking about in Discord. Guess that was iPhone?,"[0.29444444444444445, 0.5944444444444444]","[0.106, 0.792, 0.102]",2
" "" when are you going to join me","[0.0, 0.0]","[0.268, 0.732, 0.0]",2
  can't join the discord through app. I don't have an option for connections. Using Galaxy s4,"[0.0, 0.0]","[0.132, 0.758, 0.11]",1
" ""Discord is ass","[0.0, 0.0]","[0.0, 0.139, 0.861]",2
" "" oh okay","[0.5, 0.5]","[0.655, 0.345, 0.0]",2
  Discord??? Is that a new social media app?,"[0.08484848484848484, 0.2606060606060606]","[0.0, 0.621, 0.379]",2
  dont bother i got chu gurl  Download the Discord App - ,"[0.0, 0.0]","[0.173, 0.596, 0.23]",1
" "" rabbit","[0.0, 0.0]","[0.0, 1.0, 0.0]",2
" ""started a NF. join if you wanna","[0.0, 0.0]","[0.306, 0.694, 0.0]",2
 Have to see if the drivers crash but my discord app still won't open x____x,"[0.0, 0.5]","[0.0, 0.707, 0.293]",2
I feel like this is unrelated given that discord is just a web app D:what was the bsod? also: ,"[0.0, 0.0]","[0.112, 0.625, 0.263]",1
" ""oh my god","[0.0, 0.0]","[0.512, 0.488, 0.0]",2
  DOWNLOAD THE DISCORD APP if u can,"[0.0, 0.0]","[0.0, 0.593, 0.407]",2
" "" all of the open apps","[0.0, 0.5]","[0.0, 1.0, 0.0]",2
  when i open discord it wont open and wont connect to voice channels if the app does open i tryed deleting an downloading it,"[0.0, 0.5]","[0.0, 0.886, 0.114]",2
 24/7 Producer Chat.. Me and  here.. C'mon kick it. Download the App.via ,"[0.0, 0.0]","[0.0, 1.0, 0.0]",2
  24/7 Producer Chat.. Me and  here.. C'mon kick it. Download the App.via ,"[0.0, 0.0]","[0.0, 1.0, 0.0]",2
  do you have the discord app installed?,"[0.0, 0.0]","[0.0, 0.69, 0.31]",2
" ""U.S. Rep. Tom MacArthur weighs in on political discord","[0.0, 0.1]","[0.0, 0.748, 0.252]",1
 I support 'Make better mobile app sharing' - what do you think? ,"[0.5, 0.5]","[0.545, 0.455, 0.0]",2
" ""Is curse app a thing again? Feel like players just promote the platform that pays the most to sponsor. Rip","[0.5, 0.5]","[0.207, 0.65, 0.142]",2
" ""Making discord(app) bots is fun. Using node","[0.3, 0.2]","[0.355, 0.645, 0.0]",3
" ""As soon as Discord App adds screensharing","[0.0, 0.0]","[0.0, 0.69, 0.31]",2
 DISCORD has an app right is mobile discord good or is it shitty,"[0.4928571428571428, 0.5678571428571428]","[0.134, 0.416, 0.45]",2
  I made an app for a discord music bot under the music bot account. Any way I can move it to my actual account?,"[0.0, 0.1]","[0.0, 0.881, 0.119]",1
 Looks like Discord will be rolling out one-on-one calls. It's on the iPhone app ,"[0.0, 0.0]","[0.145, 0.698, 0.157]",1
  nice there is a discord app for android,"[0.6, 1.0]","[0.267, 0.476, 0.257]",2
 Listener games July 29th 8 PM EST. Meet up in the Discord channel  (grab the app from ,"[0.0, 0.0]","[0.0, 0.847, 0.153]",2
 My Discord app glitched so the words 'wet placenta' are always at the bottom of the page. Mocking me. ,"[-0.1, 0.4]","[0.0, 0.759, 0.241]",1
  My Discord app glitched so the words 'wet placenta' are always at the bottom of the page. Mocking me. ,"[-0.1, 0.4]","[0.0, 0.759, 0.241]",1
  Just updated the Android Discord app and can't see anybody on the voice channel.,"[0.0, 0.0]","[0.0, 0.828, 0.172]",1
  that's fucking perfect if discord wasn't complete ass with my lappy. I should try the mobile app tho,"[0.475, 0.7]","[0.287, 0.588, 0.124]",1
  Try uninstalling that version of the app and download the beta: ,"[0.0, 0.0]","[0.0, 1.0, 0.0]",2
 ;discord app added group and single calling LIT.,"[-0.07142857142857142, 0.21428571428571427]","[0.0, 0.722, 0.278]",1
" "" Hi. Mobile discord app doesn't working","[0.0, 0.0]","[0.0, 0.649, 0.351]",3
 I support 'Ps4 and Xbone App' - what do you think? ,"[0.0, 0.0]","[0.252, 0.748, 0.0]",2
 From what I have heard the Discord app is pretty good for recording ,"[0.475, 0.8]","[0.343, 0.506, 0.152]",2
 How do I talk to you on the discord app? ,"[0.0, 0.0]","[0.0, 0.748, 0.252]",2
my office uses a chat app called Slack. Slack is to the office much like how Discord is to gaming (minus mics),"[0.05, 0.15000000000000002]","[0.103, 0.785, 0.112]",2
" "" apparently this wont go through DMs","[0.05, 0.35]","[0.0, 1.0, 0.0]",1
 FINALLY was able to download the actual Discord app.The person who made this workaround needs a damn medal lol.,"[0.325, 0.60625]","[0.233, 0.553, 0.213]",2
" ""July 28","[0.0, 0.0]","[0.0, 1.0, 0.0]",2
 The Discord mobile app is fantastic.,"[0.4, 0.9]","[0.35, 0.388, 0.262]",3
" ""Pretty sure I told Discord not to sync color schemes across clients","[0.375, 0.9444444444444444]","[0.34, 0.494, 0.167]",1
  Yea I don't use Skype anymore. I'm in a discord chat but I never even open the app,"[0.0, 0.5]","[0.0, 0.883, 0.117]",1
 I'd love to chat sometime in the new Discord App! Chat for streamers and gamers alike! You can get help with... ,"[0.3565340909090909, 0.5272727272727272]","[0.266, 0.639, 0.096]",3
" ""I made a bit.ly for my guild's Discord","[0.0, 0.0]","[0.0, 0.69, 0.31]",3
" """"""Why am I loading...AND WHO ARE YOU?!?""""When the Discord app gets sentient. ""","[0.0, 0.0]","[0.0, 0.749, 0.251]",1
" ""[Question] Discord app crashes after the splash screen when jailbroken","[0.0, 0.0]","[0.0, 0.769, 0.231]",1
  Make sure that only one instance of Discord is running. Including the web app.,"[0.25, 0.9444444444444444]","[0.135, 0.706, 0.159]",2
  curious any plans to make it so mobile app of discord can view pinned items,"[-0.1, 1.0]","[0.128, 0.722, 0.15]",1
" ""Hey ","[0.0, 0.0]","[0.0, 1.0, 0.0]",2
" ""Alright","[0.0, 0.0]","[1.0, 0.0, 0.0]",2
  I don't like your update on the Discord mobile app. It's too white and lacks the Discord purple vibe! :(,"[-0.375, 0.5]","[0.0, 0.584, 0.416]",1
  download the Discord app then let me know when you do so I can invite you to the league chat,"[0.0, 0.0]","[0.087, 0.788, 0.125]",1
 apparently discord has a new 1 on 1 call feature now but idk why my app didn't update yet,"[0.09318181818181817, 0.4022727272727272]","[0.0, 0.802, 0.198]",1
" "" Was using the IOS app and getting notifications like normal","[0.15, 0.6499999999999999]","[0.217, 0.783, 0.0]",2
" "" hey:) two days in a row I can't open discord iOS app","[0.25, 0.75]","[0.201, 0.799, 0.0]",1
" "" Discord is an app thing that allows me to talk to you all with control","[0.0, 0.0]","[0.0, 0.838, 0.162]",3
  Google Discord App,"[0.0, 0.0]","[0.0, 0.426, 0.574]",2
" "" on my phone when I go","[0.0, 0.0]","[0.0, 1.0, 0.0]",2
  Updated Discord and now the app won't open on my computer. Please help?,"[0.0, 0.5]","[0.282, 0.565, 0.153]",1
  fwiw discord's mobile app runs a lot smoother for me than skype's (eventually i uninstalled mobile skype),"[0.0, 0.0]","[0.0, 1.0, 0.0]",1
  Me and my friend do notice that I remain online on Discord even when I've closed the app. It stays like that for several minutes,"[-0.05, 0.05]","[0.194, 0.714, 0.092]",1
" "" So you're telling me I can use discord as a phone app now","[0.0, 0.0]","[0.0, 0.787, 0.213]",2
  when are you guys planning on implementing the screen sharing ability on your guys' app discord?,"[0.0, 0.0]","[0.245, 0.625, 0.13]",2
" "" Theres certain features that are gaming related","[0.10714285714285714, 0.4857142857142857]","[0.259, 0.741, 0.0]",3
  Any news on a possible Windows 10 Mobile app? I love Discord and feel left out when I'm on my phone. :(,"[-0.0625, 0.65]","[0.157, 0.634, 0.209]",2
" "" Nope. I have Discord installed on my phone","[0.0, 0.0]","[0.0, 0.69, 0.31]",3
  Try uninstalling the app. Clear %appdata% and %localappdata% files for Discord. Then reinstall.,"[0.10000000000000002, 0.3833333333333333]","[0.16, 0.675, 0.166]",2
  Same deal. Using Avast and turned off their active protections and whatnot. Does the Discord App have any issues with Avast?,"[-0.06666666666666667, 0.3625]","[0.111, 0.779, 0.111]",2
  Some Anti Viruses have been known to block Discord. Does the web app work?,"[0.0, 0.0]","[0.0, 0.582, 0.418]",2
  The discord app on my phone repeats notifications. I had to disable it to keep my phone from constantly chirping,"[0.0, 0.3333333333333333]","[0.0, 0.87, 0.13]",1
skype was already dead. Discord is just the app to shoot it in the head to keep it dead.,"[-0.2, 0.4]","[0.0, 0.523, 0.477]",1
  MS y sus dirigentes.. You know that discord does not have app for Windows 10?,"[0.0, 0.0]","[0.0, 0.828, 0.172]",1
  even thats not a problem since discord has a web app you just send them a link and it works theres no excuses anymore,"[0.0, 0.0]","[0.183, 0.728, 0.089]",1
" ""Haha","[0.2, 0.3]","[1.0, 0.0, 0.0]",2
my browser discord opens up and just stays completely white. no idea why. the app is okay but im on my browser more,"[0.3333333333333333, 0.3333333333333333]","[0.058, 0.799, 0.143]",1
  There are just a few things discord needs:-Video calling-A chat search function-A Windows Phone app-All my skype friends,"[-0.2, 0.1]","[0.149, 0.721, 0.13]",1
" "" Discord is the bestest app","[0.0, 0.0]","[0.0, 0.597, 0.403]",2
  Discord. is that the app that's like skype or are you referring to something else?,"[0.0, 0.0]","[0.137, 0.714, 0.148]",2
 Discord changed the colour of the top of their mobile app from purple to white. Why? I liked the purple,"[0.3666666666666667, 0.43333333333333335]","[0.197, 0.687, 0.116]",2
 The Discord app on Android is nice honestlyNever had problem with it,"[0.6, 1.0]","[0.163, 0.523, 0.314]",1
 ok my discord icon is cute an di like seeing it so im warming up to this weird ass app.. its not horrid,"[0.16666666666666666, 0.8333333333333334]","[0.35, 0.422, 0.227]",1
 only time i actually update discord app is when my computer blue screens lol,"[0.2, 0.47500000000000003]","[0.17, 0.667, 0.164]",1
 discord is the only app,"[0.0, 1.0]","[0.0, 0.597, 0.403]",1
  please don't make me use you shitty app to update my addons. I already use discord and don't need yet another social app,"[0.03333333333333333, 0.06666666666666667]","[0.083, 0.688, 0.228]",1
  I love the new Discord app update but they need to make an option where you can add people from your server in open DM groups.,"[0.21212121212121213, 0.5181818181818182]","[0.095, 0.838, 0.067]",2
 Installed the canary version of Discord for Linux. I'd prefer using a proper app instead of an Electron wrapper but whatever.,"[0.0, 0.1]","[0.0, 0.911, 0.089]",1
 Hey  if you do an UWP Discord APP For Windows 10 it will be avalaible on these devices ! :D ,"[1.0, 1.0]","[0.18, 0.708, 0.112]",2
 WTF is this AID's the Discord app wont load so i go on the browser version and the login page doesnt even load KMTTTTT,"[-0.5, 1.0]","[0.0, 0.744, 0.256]",1
" "" a few days ago discord stopped working","[-0.2, 0.1]","[0.0, 0.465, 0.535]",2
 . Is video conferencing in the cards at all for Discord? Will you make it the one app to rule them all?,"[0.0, 0.0]","[0.0, 0.867, 0.133]",2
" ""Discord regarding a version of the app for  One: """"It's a goal of ours","[0.0, 0.0]","[0.0, 0.803, 0.197]",2
  Skype? Hmm. Discord is the only communication app on Earth.,"[0.0, 1.0]","[0.0, 0.769, 0.231]",2
" "" Discord regarding a version of the app for Xbox One: """"I  ","[0.0, 0.0]","[0.0, 0.769, 0.231]",2
  Don't forget our  fan chat!  the Discord app for notifications when there's activity!,"[0.0, 0.0]","[0.099, 0.591, 0.31]",2
" ""Discord regarding a version of the app for Xbox One: """"It's a goal of ours","[0.0, 0.0]","[0.0, 0.816, 0.184]",2
" "" Hey Discord.I need some help with your app","[0.0, 0.0]","[0.278, 0.722, 0.0]",2
 Voice ; Text App Discord Being Considered for Release on Xbox One  ,"[0.0, 0.0]","[0.0, 0.787, 0.213]",1
  Voice ; Text App Discord Being Considered for Release on Xbox One  ,"[0.0, 0.0]","[0.0, 0.787, 0.213]",1
 Got the Discord app... Seems cool,"[0.35, 0.65]","[0.256, 0.444, 0.3]",1
 Best free twitter client and app and never use discord again because it sux,"[0.7, 0.55]","[0.438, 0.449, 0.112]",1
  hey have u heard of the TT discord app? I downloaded it AND IVE NEVER BEEN THE SAME SINCE!,"[0.0, 0.125]","[0.0, 0.842, 0.158]",2
  launches official Xbox server on Discord. Read more:  $MSFT,"[0.5, 0.5]","[0.0, 0.748, 0.252]",1
" "" Uh oh. OK","[0.5, 0.5]","[0.595, 0.405, 0.0]",2
 Players participating in  please DM me or get with me on discord app to answer a few questions for  and ,"[-0.2, 0.1]","[0.105, 0.773, 0.123]",1
" ""Based on last update","[0.0, 0.06666666666666667]","[0.0, 1.0, 0.0]",2
  Players participating in  please DM me or get with me on discord app to answer a few questions for ,"[-0.2, 0.1]","[0.11, 0.762, 0.129]",1
  im currently working on a custom shirt and was wondering if i can use the discord logo on it as it is my main com app.,"[0.08333333333333333, 0.3666666666666667]","[0.0, 0.895, 0.105]",1
" ""Hey  it seems when someone messages me via Discord android app (beta)","[0.0, 0.0]","[0.0, 0.803, 0.197]",2
 Seeing the discord app hurts my soul,"[0.0, 0.0]","[0.0, 0.463, 0.537]",1
Try this version of the app ,"[0.0, 0.0]","[0.0, 1.0, 0.0]",2
  Try this version of the app and see if it works better ,"[0.5, 0.5]","[0.209, 0.791, 0.0]",3
  sweet. You got a smartphone with headphones? You can download discord app so we can chat.,"[0.35, 0.65]","[0.16, 0.695, 0.144]",3
" "" though Discord and several other services would also fit that need. Heck","[0.09166666666666667, 0.25833333333333336]","[0.164, 0.658, 0.178]",2
 so i keep hearing abt that discord app being great  and i was wondering if anybody wants to make a group chat on it,"[0.5, 0.425]","[0.159, 0.736, 0.105]",1
" ""Ear raping people in Discord","[0.0, 0.0]","[0.0, 0.286, 0.714]",2
  hey wow discord cool app but how about you make the window remember where I left it between updates and reboots hey thanks,"[0.16249999999999998, 0.46249999999999997]","[0.285, 0.649, 0.067]",2
" "" Looking at the 2FA Settings in discord","[0.0, 0.0]","[0.0, 0.69, 0.31]",2
  Can you block someone on the discord app on phone?,"[0.0, 0.0]","[0.0, 0.588, 0.412]",1
  can you download the Discord app and just show up and yell Call of Duty? :(,"[-0.75, 1.0]","[0.0, 0.714, 0.286]",1
 I'm paranoid this discord app for mobile is broadcasting me snigger like a passion fruit that lost its passion.,"[0.0, 0.0]","[0.304, 0.43, 0.266]",1
" "" You have to give me your info first. And keep in mind","[0.25, 0.3333333333333333]","[0.0, 1.0, 0.0]",2
" "" Discord","[0.0, 0.0]","[0.0, 0.0, 1.0]",2
 The way Discord centralizes multiple branches to a single app puts it ahead of everything else IMO,"[-0.03571428571428571, 0.10714285714285714]","[0.0, 0.847, 0.153]",1
 Twitter app and discord chat.!!! Wow goodnight,"[0.1, 1.0]","[0.378, 0.404, 0.218]",1
 I got Tim to make a discord account after the strange things he showed me. Not sure if he's digging the app though e-e,"[-0.15, 0.5194444444444444]","[0.089, 0.736, 0.174]",2
  Twitter app and discord chat.!!! Wow goodnight,"[0.1, 1.0]","[0.378, 0.404, 0.218]",1
 everyone's talking about this new app called 'discord' but whenever I hear it I still think of the freakin ponies,"[0.13636363636363635, 0.45454545454545453]","[0.0, 1.0, 0.0]",2
  everyone's talking about this new app called 'discord' but whenever I hear it I still think of the freakin ponies,"[0.13636363636363635, 0.45454545454545453]","[0.0, 1.0, 0.0]",2
  u should rename ur app to discord ponies all day :p ,"[0.75, 1.0]","[0.157, 0.63, 0.213]",1
  It's just a chatting app that's much better than skype Imaging that skype is horses and discord is ponies ponies ; horses,"[0.5, 0.5]","[0.123, 0.763, 0.114]",1
" ""Man it's a shame. I used to enjoy going on twitch and discord alot","[0.4, 0.5]","[0.178, 0.5, 0.322]",1
" "" It's a really great communication app - but I'm also still """"which Discord?"""" lol.""","[0.8, 0.725]","[0.197, 0.803, 0.0]",3
  I have the discord app but don't know how to use it. It seems like the cool and hip thing have. Do you understand it? Plz help,"[0.35, 0.65]","[0.329, 0.617, 0.054]",1
" "" After computer reboot","[0.0, 0.0]","[0.0, 1.0, 0.0]",2
" "" hello discord","[0.0, 0.0]","[0.0, 0.27, 0.73]",2
  Ok. Can you make sure you're disconnected from other Discord apps too (web/mobile)? Log out of the stable app...,"[0.1875, 0.6319444444444444]","[0.275, 0.615, 0.111]",2
  The discord app doesn't stop connecting. ,"[0.0, 0.0]","[0.22, 0.466, 0.314]",1
 Scrumpy's now on Discord. Join via web at  or in-app at ,"[0.0, 0.0]","[0.158, 0.647, 0.194]",2
 Yo! I found an app that allows livestreaming instead of mixlr! 'Discord' is the name. What do you guys think? ,"[0.0, 0.0]","[0.0, 1.0, 0.0]",2
  Yo! I found an app that allows livestreaming instead of mixlr! 'Discord' is the name. What do you guys think? ,"[0.0, 0.0]","[0.0, 1.0, 0.0]",2
" ""Skype mobile is actually really good","[0.7, 0.6000000000000001]","[0.39, 0.61, 0.0]",3
" ""I should really go to sleep. I still have another day of concert left to attend lol. ; for livestreaming","[0.3333333333333333, 0.3]","[0.141, 0.859, 0.0]",1
" ""  I should really go to sleep. I still have another day of concert left to attend lol. ; for livestreaming","[0.3333333333333333, 0.3]","[0.149, 0.851, 0.0]",1
" "" hmm. Perhaps a discord uwp app for Xbox","[0.0, 0.0]","[0.0, 0.69, 0.31]",3
 Discord is a v. nice little chat app. Seriously considering swapping from skype to this.,"[0.02638888888888889, 0.7222222222222222]","[0.156, 0.613, 0.231]",1
  lol. I don't have the discord app. I should probably download it.,"[0.8, 0.7]","[0.387, 0.613, 0.0]",2
  you'll have to wait and see!or get a better phone so you can download the discord app,"[0.5, 0.5]","[0.16, 0.704, 0.136]",1
 Discord For Dummies: Basic Use and Set up Instructions for Discord App ,"[0.0, 0.125]","[0.0, 0.649, 0.351]",1
  Discord For Dummies: Basic Use and Set up Instructions for Discord App ,"[0.0, 0.125]","[0.0, 0.649, 0.351]",1
  is there a discord server to talk about discord and the app and bugs and stuff,"[0.0, 0.0]","[0.0, 0.707, 0.293]",1
  DOWNLOAD THE APP DISCORD!!,"[0.0, 0.0]","[0.0, 0.477, 0.523]",2
  There is an app called discord -- we use it for chatting and looking for groups :),"[0.5, 1.0]","[0.145, 0.725, 0.13]",2
 I'd love to get decent gear but discord app does my head in ,"[0.3333333333333333, 0.6333333333333333]","[0.152, 0.641, 0.207]",2
  discord is an app and there is a gravity falls chat room in it,"[0.0, 0.0]","[0.0, 0.816, 0.184]",1
 Discord For Dummies: Basic Use and Set up Instructions for Discord App  via ,"[0.0, 0.125]","[0.0, 0.671, 0.329]",1
 If you play computer games you need the discord app. Best chat server for gaming hands down.,"[0.4222222222222222, 0.29444444444444445]","[0.283, 0.601, 0.116]",1
 Free weekend on Steam for Ark like we know things..We're chatting on Discord right ,"[0.34285714285714286, 0.6678571428571429]","[0.297, 0.564, 0.138]",1
 you on the DZR discord app? ,"[0.0, 0.0]","[0.0, 0.649, 0.351]",2
" "" Hey I've had the Discord app for a while","[0.0, 0.0]","[0.0, 0.722, 0.278]",2
" ""Hey I've had the Discord app for a while","[0.0, 0.0]","[0.0, 0.722, 0.278]",2
 Discord app thing!  via ,"[0.0, 0.0]","[0.0, 0.501, 0.499]",2
  Hey team. Still not able to get notifications on my Android 4.4.4 with the latest Discord app (v2.8.9). Neither DMs nor mentions,"[0.125, 0.7625]","[0.0, 0.886, 0.114]",2
" ""Wanna hang out? Download the  app and come join my channel! We game","[-0.4, 0.4]","[0.172, 0.828, 0.0]",2
" ""  Wanna hang out? Download the  app and come join my channel! We game","[-0.4, 0.4]","[0.172, 0.828, 0.0]",2
Discord and Curse are completely free including the mobile app,"[0.4, 0.8]","[0.214, 0.417, 0.369]",1
 Discord For Dummies: Basic Use and Set up Instructions for Discord App ,"[0.0, 0.125]","[0.0, 0.649, 0.351]",1
  Discord For Dummies: Basic Use and Set up Instructions for Discord App ,"[0.0, 0.125]","[0.0, 0.649, 0.351]",1
" ""Um","[0.0, 0.0]","[0.0, 1.0, 0.0]",3
" ""twitter is already installed","[0.0, 0.0]","[0.0, 1.0, 0.0]",1
  And download Discord the free videogame chat app for computer and tablet! (I do not own it and I wish they'll sponsor me),"[0.1, 0.9]","[0.225, 0.679, 0.096]",1
" "" hey chaps","[0.0, 0.0]","[0.0, 1.0, 0.0]",2
" "" recently my discord app on win10 has stopped remembering what monitor i closed it on unless it's maximized","[-0.05, 0.175]","[0.0, 0.765, 0.235]",1
 Thanks Discord for not making a fucking WP app,"[-0.19999999999999998, 0.5]","[0.221, 0.382, 0.397]",2
  still can post photos into the discord app so here's my progression... ,"[0.0, 0.0]","[0.0, 0.803, 0.197]",2
still can post photos into the discord app so here's my progression... ,"[0.0, 0.0]","[0.0, 0.803, 0.197]",2
" ""Discord is a chat app","[0.0, 0.0]","[0.0, 0.526, 0.474]",2
" ""  Discord is a chat app","[0.0, 0.0]","[0.0, 0.526, 0.474]",2
